Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Sales,Profit,Quantity,Discount,Payment Method
102074,2024-03-06,CUST6553,Customer 2987,South,Delhi,Electronics,Printer,14819.14,4477.99,10,0.0,Cash
102075,2025-01-31,CUST5066,Customer 1339,West,Karnataka,Furniture,Desk,49891.21,15374.0,3,0.05,Cash
102076,2024-05-21,CUST1269,Customer 532,East,Kerala,Electronics,Laptop,37577.49,10512.79,5,0.0,Net Banking
102077,2025-02-01,CUST7444,Customer 969,North,Kerala,Electronics,Mobile,26088.36,4416.08,1,0.0,Net Banking
102078,2024-01-09,CUST8027,Customer 1090,North,Delhi,Electronics,Printer,18862.75,5090.15,2,0.05,UPI
102079,2025-08-23,CUST4887,Customer 2618,North,Maharashtra,Electronics,Mobile,2668.19,925.54,1,0.0,Cash
102080,2025-09-14,CUST7078,Customer 2329,West,Gujarat,Electronics,Laptop,13483.47,3484.28,8,0.05,Cash
102081,2025-08-11,CUST1811,Customer 2553,West,Karnataka,Electronics,Laptop,32638.73,10907.13,1,0.05,Card
102082,2025-05-19,CUST3245,Customer 180,East,Tamil Nadu,Furniture,Sofa,46755.02,6293.37,5,0.1,Cash
102083,2024-12-03,CUST2978,Customer 2943,West,Tamil Nadu,Office Supplies,Paper,11643.89,1322.47,1,0.0,Cash
102084,2024-10-17,CUST7654,Customer 643,South,Delhi,Office Supplies,Pen,44372.59,12014.5,7,0.1,Cash
102085,2025-05-20,CUST7224,Customer 50,South,Kerala,Electronics,Laptop,31018.29,5118.71,7,0.0,UPI
102086,2024-11-13,CUST8354,Customer 2623,South,Kerala,Furniture,Table,27317.16,5487.04,5,0.0,Net Banking
102087,2024-07-20,CUST1445,Customer 291,East,Maharashtra,Electronics,Mobile,17989.31,3216.71,6,0.0,UPI
102088,2024-08-23,CUST6177,Customer 1734,North,Tamil Nadu,Electronics,Printer,34129.84,6629.83,2,0.0,Net Banking
102089,2025-01-17,CUST5018,Customer 2420,East,Tamil Nadu,Office Supplies,Notebook,6882.95,1009.04,4,0.1,Net Banking
102090,2024-02-27,CUST4502,Customer 398,East,Gujarat,Office Supplies,Paper,35627.93,9356.58,6,0.1,Net Banking
102091,2024-11-22,CUST9596,Customer 2611,West,Kerala,Office Supplies,Notebook,36272.76,8510.34,2,0.0,Cash
102092,2025-08-17,CUST4851,Customer 798,East,Gujarat,Office Supplies,Folder,11133.0,1890.97,2,0.1,Net Banking
102093,2025-02-09,CUST1805,Customer 761,South,Gujarat,Furniture,Desk,27573.46,4992.15,8,0.0,Net Banking
102094,2025-07-09,CUST4041,Customer 672,North,Delhi,Furniture,Chair,13635.28,4057.07,2,0.0,Cash
102095,2024-09-04,CUST8848,Customer 872,South,Maharashtra,Furniture,Desk,11242.19,2910.1,10,0.05,Net Banking
102096,2024-02-10,CUST4933,Customer 672,West,Kerala,Furniture,Sofa,9709.14,2901.3,6,0.2,Net Banking
102097,2024-09-21,CUST3612,Customer 917,East,Gujarat,Office Supplies,Pen,8684.23,2652.86,10,0.15,Card
102098,2024-09-01,CUST1002,Customer 268,West,Delhi,Electronics,Mobile,34457.52,8108.29,5,0.0,Card
102099,2025-06-12,CUST9104,Customer 2703,North,Delhi,Electronics,Mobile,14305.56,1857.62,5,0.05,Card
102100,2025-11-19,CUST5402,Customer 2827,East,Maharashtra,Office Supplies,Notebook,24421.93,7271.5,6,0.1,Net Banking
102101,2024-11-27,CUST4623,Customer 510,North,Karnataka,Electronics,Printer,22102.67,4819.06,4,0.2,Net Banking
102102,2024-08-06,CUST3466,Customer 526,West,Kerala,Furniture,Table,33835.01,9518.92,7,0.05,Net Banking
102103,2024-07-27,CUST1553,Customer 1632,West,Tamil Nadu,Furniture,Table,46992.06,13952.4,9,0.15,Net Banking
102104,2024-01-04,CUST1566,Customer 1373,East,Maharashtra,Electronics,Printer,10763.1,851.76,7,0.1,Cash
102105,2024-03-27,CUST1878,Customer 542,West,Tamil Nadu,Electronics,Monitor,36532.34,9238.46,5,0.0,UPI
102106,2025-04-29,CUST8429,Customer 1722,South,Tamil Nadu,Office Supplies,Folder,39184.31,7903.93,7,0.1,UPI
102107,2024-01-15,CUST9328,Customer 2714,East,Gujarat,Furniture,Table,42217.1,11114.87,4,0.05,Net Banking
102108,2024-03-13,CUST8957,Customer 2645,South,Karnataka,Furniture,Desk,14494.86,1879.43,10,0.15,Card
102109,2025-08-11,CUST2267,Customer 1056,West,Karnataka,Office Supplies,Folder,42012.82,12283.32,10,0.1,Cash
102110,2024-10-15,CUST8151,Customer 1215,South,Maharashtra,Furniture,Chair,30062.16,3339.58,7,0.05,Card
102111,2025-08-27,CUST3571,Customer 2944,North,Gujarat,Office Supplies,Pen,13234.37,1123.41,2,0.15,UPI
102112,2025-07-29,CUST2199,Customer 748,West,Kerala,Furniture,Sofa,46672.89,6552.83,1,0.05,Card
102113,2025-08-28,CUST3828,Customer 2610,South,Tamil Nadu,Electronics,Mobile,48622.37,15488.3,5,0.1,Net Banking
102114,2025-05-31,CUST9623,Customer 579,South,Maharashtra,Office Supplies,Folder,34956.12,10792.91,9,0.0,Net Banking
102115,2024-02-29,CUST2104,Customer 1589,North,Kerala,Office Supplies,Folder,16826.48,5259.68,5,0.2,UPI
102116,2025-12-15,CUST6012,Customer 1916,East,Kerala,Office Supplies,Pen,36305.16,8112.65,7,0.2,UPI
102117,2025-06-11,CUST7337,Customer 790,South,Karnataka,Office Supplies,Paper,21704.88,4902.13,10,0.15,Net Banking
102118,2025-02-08,CUST3305,Customer 1709,North,Kerala,Electronics,Mobile,40297.26,12356.79,1,0.0,Net Banking
102119,2024-04-11,CUST9299,Customer 1665,East,Tamil Nadu,Electronics,Laptop,21225.39,6542.4,8,0.1,Net Banking
102120,2024-11-26,CUST2636,Customer 706,East,Kerala,Office Supplies,Folder,16725.02,5099.23,6,0.1,Net Banking
102121,2024-01-08,CUST7798,Customer 2175,South,Tamil Nadu,Furniture,Chair,3089.0,526.77,9,0.2,UPI
102122,2025-02-28,CUST3869,Customer 1052,East,Tamil Nadu,Furniture,Chair,19439.42,2969.88,3,0.1,UPI
102123,2024-10-30,CUST9755,Customer 1745,North,Delhi,Office Supplies,Folder,744.44,94.49,7,0.05,Card
102124,2024-02-12,CUST7688,Customer 795,North,Delhi,Furniture,Desk,36644.39,2303.74,4,0.15,Cash
102125,2024-08-05,CUST6452,Customer 2996,North,Delhi,Furniture,Table,25878.38,1912.57,1,0.15,Card
102126,2024-03-11,CUST2084,Customer 2488,West,Delhi,Electronics,Monitor,11023.26,587.22,7,0.2,Net Banking
102127,2024-05-18,CUST5402,Customer 449,South,Tamil Nadu,Office Supplies,Folder,42114.63,13995.06,9,0.1,Net Banking
102128,2025-06-23,CUST4352,Customer 1450,West,Gujarat,Office Supplies,Paper,1152.53,359.45,8,0.1,Net Banking
102129,2025-08-09,CUST6517,Customer 2395,North,Maharashtra,Furniture,Chair,16432.47,3733.79,1,0.05,Net Banking
102130,2025-09-23,CUST4821,Customer 369,East,Delhi,Electronics,Mobile,12923.25,3207.32,1,0.05,Card
102131,2025-09-17,CUST3516,Customer 168,South,Karnataka,Furniture,Sofa,42155.82,8706.6,5,0.0,Net Banking
102132,2025-04-27,CUST6985,Customer 466,East,Karnataka,Office Supplies,Folder,14642.29,2661.59,10,0.15,Net Banking
102133,2025-12-04,CUST9552,Customer 2966,South,Delhi,Office Supplies,Paper,26372.7,3346.59,9,0.05,Cash
102134,2025-12-14,CUST3607,Customer 1003,South,Maharashtra,Office Supplies,Folder,25958.0,2430.34,7,0.1,Net Banking
102135,2025-07-15,CUST8524,Customer 1721,West,Tamil Nadu,Electronics,Monitor,19148.82,4869.94,3,0.2,Card
102136,2024-07-16,CUST4500,Customer 2692,North,Tamil Nadu,Electronics,Printer,35139.8,5842.73,10,0.15,UPI
102137,2025-04-24,CUST7250,Customer 1482,East,Delhi,Office Supplies,Notebook,27273.68,4148.96,3,0.05,Cash
102138,2025-03-06,CUST4605,Customer 2678,West,Karnataka,Furniture,Chair,46428.63,5039.82,3,0.05,Net Banking
102139,2024-06-04,CUST1927,Customer 148,West,Tamil Nadu,Office Supplies,Notebook,44253.22,8842.33,10,0.05,Cash
102140,2024-02-26,CUST8317,Customer 2380,East,Gujarat,Office Supplies,Folder,33719.39,4240.33,8,0.2,Cash
102141,2025-03-06,CUST2268,Customer 2231,North,Kerala,Electronics,Printer,25071.78,3000.63,9,0.1,Card
102142,2024-12-27,CUST5956,Customer 1514,West,Maharashtra,Furniture,Chair,29367.68,5826.85,1,0.1,Net Banking
102143,2025-06-01,CUST9603,Customer 94,South,Karnataka,Office Supplies,Pen,13546.94,2298.77,4,0.2,Net Banking
102144,2024-06-03,CUST2876,Customer 2588,North,Gujarat,Furniture,Chair,12270.87,2962.68,3,0.15,Cash
102145,2025-07-14,CUST9847,Customer 2143,West,Gujarat,Office Supplies,Notebook,43985.45,3384.13,10,0.2,UPI
102146,2024-01-28,CUST7357,Customer 2930,North,Karnataka,Office Supplies,Pen,32618.37,1937.58,7,0.15,UPI
102147,2024-08-12,CUST7350,Customer 2267,South,Maharashtra,Furniture,Table,24311.86,5632.07,3,0.05,Cash
102148,2025-11-08,CUST6180,Customer 182,West,Kerala,Office Supplies,Folder,15537.51,4758.46,4,0.15,Cash
102149,2025-06-15,CUST6543,Customer 1452,West,Karnataka,Furniture,Desk,39255.56,13408.4,4,0.05,Net Banking
102150,2024-04-13,CUST6574,Customer 2590,North,Gujarat,Furniture,Table,38414.14,3823.76,6,0.05,Cash
102151,2025-01-01,CUST4647,Customer 2116,East,Gujarat,Furniture,Chair,6785.43,1504.3,10,0.0,Cash
102152,2024-11-14,CUST2250,Customer 1276,North,Tamil Nadu,Furniture,Chair,18698.4,3647.99,2,0.2,Net Banking
102153,2024-06-05,CUST7563,Customer 2195,West,Karnataka,Electronics,Laptop,46842.35,13805.59,4,0.1,Cash
102154,2025-06-30,CUST8378,Customer 2531,West,Delhi,Office Supplies,Folder,30286.15,7188.43,8,0.0,UPI
102155,2025-10-16,CUST5782,Customer 1079,West,Kerala,Electronics,Mobile,48689.38,7860.09,9,0.1,Cash
102156,2025-03-09,CUST2087,Customer 1770,South,Maharashtra,Electronics,Mobile,36418.65,11472.61,1,0.15,Cash
102157,2025-05-25,CUST9162,Customer 1500,West,Gujarat,Furniture,Table,25548.58,7844.0,6,0.05,Card
102158,2025-11-09,CUST4414,Customer 2911,North,Maharashtra,Office Supplies,Pen,22239.52,4835.8,9,0.0,UPI
102159,2025-12-23,CUST4713,Customer 718,East,Karnataka,Furniture,Sofa,33263.5,11356.19,4,0.05,Net Banking
102160,2024-03-11,CUST8091,Customer 1594,North,Kerala,Office Supplies,Paper,27724.52,5825.95,10,0.1,Card
102161,2025-01-28,CUST6658,Customer 2590,East,Delhi,Furniture,Sofa,42404.67,7207.5,2,0.1,Cash
102162,2025-10-04,CUST8240,Customer 13,East,Karnataka,Office Supplies,Notebook,24609.28,1993.95,2,0.2,Card
102163,2025-06-09,CUST5696,Customer 406,South,Tamil Nadu,Electronics,Laptop,33388.02,7009.04,2,0.15,Cash
102164,2025-01-30,CUST4332,Customer 2843,West,Kerala,Office Supplies,Folder,35103.0,9492.31,5,0.0,Cash
102165,2025-08-28,CUST4954,Customer 825,North,Maharashtra,Electronics,Mobile,40613.06,8822.13,5,0.05,Net Banking
102166,2024-01-31,CUST2909,Customer 2285,South,Kerala,Office Supplies,Paper,28969.33,4455.69,3,0.2,Net Banking
102167,2024-05-06,CUST8135,Customer 320,North,Maharashtra,Furniture,Desk,30189.27,9805.05,7,0.15,Cash
102168,2024-09-03,CUST3189,Customer 2786,South,Tamil Nadu,Office Supplies,Folder,14255.3,1657.83,3,0.0,UPI
102169,2025-03-24,CUST8999,Customer 1467,North,Karnataka,Electronics,Mobile,48611.49,5327.38,7,0.2,Net Banking
102170,2024-12-01,CUST2970,Customer 1124,East,Karnataka,Furniture,Chair,7911.14,1103.93,7,0.1,Card
102171,2024-12-24,CUST8115,Customer 1259,South,Kerala,Electronics,Mobile,3602.02,1062.22,6,0.1,UPI
102172,2024-09-09,CUST6844,Customer 2634,West,Delhi,Electronics,Printer,24736.0,4328.67,2,0.05,Cash
102173,2025-10-16,CUST2518,Customer 1224,North,Karnataka,Furniture,Table,9544.03,1516.74,5,0.15,Card
102174,2024-01-03,CUST5441,Customer 1182,East,Delhi,Office Supplies,Paper,48653.74,7671.93,4,0.1,Net Banking
102175,2024-07-03,CUST5926,Customer 1921,South,Maharashtra,Furniture,Table,26905.53,3006.62,1,0.2,UPI
102176,2024-10-09,CUST5790,Customer 2377,South,Maharashtra,Furniture,Sofa,19209.54,3475.46,8,0.0,Cash
102177,2024-09-23,CUST8644,Customer 2416,East,Maharashtra,Electronics,Laptop,34985.77,6075.52,9,0.2,UPI
102178,2024-10-23,CUST9119,Customer 2665,West,Kerala,Electronics,Laptop,1191.22,169.23,8,0.1,UPI
102179,2024-02-23,CUST2636,Customer 2962,West,Maharashtra,Office Supplies,Pen,35069.07,7033.21,1,0.1,UPI
102180,2025-08-19,CUST4749,Customer 1775,West,Delhi,Furniture,Table,4673.23,1557.8,5,0.0,Net Banking
102181,2024-01-16,CUST2594,Customer 186,West,Gujarat,Electronics,Laptop,24551.32,1742.07,8,0.2,Cash
102182,2024-05-11,CUST9977,Customer 2670,North,Maharashtra,Furniture,Sofa,16868.09,4790.81,7,0.15,Net Banking
102183,2024-09-07,CUST3936,Customer 2895,South,Karnataka,Office Supplies,Pen,46262.64,8351.22,5,0.0,Net Banking
102184,2024-07-08,CUST6492,Customer 2651,East,Gujarat,Electronics,Laptop,10164.26,3368.57,7,0.05,UPI
102185,2024-05-21,CUST1447,Customer 1654,West,Kerala,Office Supplies,Paper,8825.88,934.45,3,0.0,UPI
102186,2024-03-18,CUST2563,Customer 1646,West,Maharashtra,Electronics,Monitor,13176.68,2673.88,1,0.2,Card
102187,2024-05-11,CUST6234,Customer 951,South,Maharashtra,Office Supplies,Pen,7216.33,1064.6,1,0.05,Card
102188,2025-01-21,CUST1759,Customer 310,North,Maharashtra,Electronics,Monitor,7421.99,785.35,10,0.0,Cash
102189,2024-08-02,CUST6957,Customer 744,West,Karnataka,Office Supplies,Paper,11569.54,1526.71,3,0.0,Card
102190,2025-09-04,CUST3068,Customer 888,East,Maharashtra,Electronics,Mobile,13081.07,3151.29,6,0.15,Net Banking
102191,2025-09-16,CUST9388,Customer 1762,West,Maharashtra,Furniture,Sofa,22414.56,2841.74,10,0.0,Cash
102192,2025-08-20,CUST8758,Customer 2561,South,Tamil Nadu,Electronics,Laptop,47562.4,9063.57,8,0.05,Cash
102193,2024-08-25,CUST7285,Customer 1656,East,Tamil Nadu,Electronics,Printer,18132.46,3088.76,3,0.0,UPI
102194,2025-02-03,CUST1992,Customer 2538,West,Kerala,Furniture,Desk,48041.84,13338.06,9,0.1,Cash
102195,2025-04-29,CUST7076,Customer 653,East,Kerala,Electronics,Monitor,39246.44,4873.52,7,0.1,Cash
102196,2024-11-21,CUST7680,Customer 522,East,Gujarat,Furniture,Desk,33512.71,4063.82,10,0.1,Card
102197,2024-07-26,CUST3469,Customer 1220,North,Tamil Nadu,Electronics,Monitor,43932.77,8384.16,10,0.15,Net Banking
102198,2025-10-18,CUST4679,Customer 1328,East,Maharashtra,Electronics,Mobile,23154.5,7276.15,9,0.15,Cash
102199,2025-05-27,CUST7765,Customer 415,West,Gujarat,Furniture,Sofa,37579.6,9510.05,1,0.05,Card
102200,2025-08-27,CUST2264,Customer 1701,North,Tamil Nadu,Furniture,Desk,32126.32,6883.8,9,0.2,Card
102201,2024-04-13,CUST2448,Customer 120,South,Karnataka,Office Supplies,Notebook,19985.75,4537.97,8,0.2,Net Banking
102202,2024-05-13,CUST2563,Customer 1122,West,Kerala,Electronics,Printer,19287.21,4708.12,1,0.15,UPI
102203,2025-01-30,CUST3006,Customer 1170,West,Maharashtra,Office Supplies,Pen,36729.82,3899.3,3,0.2,Cash
102204,2024-07-07,CUST3694,Customer 1592,East,Tamil Nadu,Furniture,Desk,16504.08,4808.44,10,0.1,Net Banking
102205,2025-09-04,CUST5924,Customer 47,South,Kerala,Electronics,Mobile,5889.8,1616.6,10,0.05,Cash
102206,2025-11-14,CUST5786,Customer 2324,West,Karnataka,Office Supplies,Notebook,5936.95,1467.49,7,0.15,Net Banking
102207,2025-02-25,CUST4615,Customer 2458,North,Karnataka,Furniture,Chair,34255.44,3786.36,6,0.2,UPI
102208,2024-06-22,CUST5045,Customer 2326,East,Gujarat,Furniture,Chair,17820.27,1023.52,7,0.2,UPI
102209,2024-08-19,CUST8897,Customer 2691,South,Gujarat,Electronics,Mobile,11965.38,1473.77,7,0.1,Cash
102210,2024-10-15,CUST2451,Customer 2984,North,Karnataka,Office Supplies,Notebook,2756.73,543.86,5,0.2,Net Banking
102211,2024-02-08,CUST2699,Customer 1641,North,Tamil Nadu,Furniture,Table,4158.71,1290.66,2,0.1,UPI
102212,2024-11-15,CUST3466,Customer 2170,West,Kerala,Electronics,Laptop,32979.78,10348.42,1,0.05,UPI
102213,2024-03-15,CUST3365,Customer 500,South,Tamil Nadu,Furniture,Chair,43870.47,2662.06,5,0.2,Cash
102214,2024-06-08,CUST7970,Customer 252,West,Delhi,Furniture,Sofa,49822.45,7906.72,2,0.05,UPI
102215,2024-07-29,CUST8873,Customer 406,North,Kerala,Furniture,Chair,46078.64,3380.58,6,0.15,UPI
102216,2025-12-23,CUST3217,Customer 1243,West,Gujarat,Electronics,Mobile,5339.17,1682.27,1,0.1,UPI
102217,2024-10-23,CUST5900,Customer 1299,South,Kerala,Electronics,Laptop,5054.77,1513.42,8,0.05,UPI
102218,2025-03-22,CUST5826,Customer 1756,South,Delhi,Office Supplies,Pen,24083.62,3600.4,7,0.2,UPI
102219,2024-02-08,CUST7208,Customer 501,East,Maharashtra,Electronics,Laptop,45939.55,6383.29,2,0.15,Card
102220,2024-05-01,CUST2350,Customer 1375,South,Tamil Nadu,Office Supplies,Pen,17743.38,1784.21,4,0.0,UPI
102221,2025-11-08,CUST6642,Customer 1381,South,Tamil Nadu,Furniture,Desk,9684.53,1837.74,5,0.0,Card
102222,2024-11-15,CUST5636,Customer 1993,North,Gujarat,Office Supplies,Folder,44724.35,5255.62,6,0.0,Net Banking
102223,2025-06-17,CUST5625,Customer 2076,South,Karnataka,Office Supplies,Paper,26522.74,4774.04,10,0.1,UPI
102224,2025-08-28,CUST7584,Customer 853,East,Tamil Nadu,Furniture,Chair,49525.24,9004.94,6,0.1,Cash
102225,2025-04-04,CUST7622,Customer 546,East,Kerala,Electronics,Mobile,32088.5,6515.08,7,0.0,Cash
102226,2025-01-26,CUST2359,Customer 1205,East,Karnataka,Electronics,Monitor,43761.26,2782.78,1,0.15,Card
102227,2025-06-05,CUST1663,Customer 2869,West,Karnataka,Electronics,Printer,32589.96,9451.39,5,0.15,UPI
102228,2025-02-22,CUST8960,Customer 556,South,Karnataka,Electronics,Printer,27304.02,7140.69,2,0.0,Net Banking
102229,2024-07-15,CUST3293,Customer 940,South,Delhi,Furniture,Table,25324.36,2858.18,3,0.0,Card
102230,2025-07-23,CUST6353,Customer 638,South,Tamil Nadu,Electronics,Mobile,8173.65,1836.89,8,0.0,Cash
102231,2024-10-06,CUST2897,Customer 935,East,Karnataka,Electronics,Laptop,5067.34,620.01,10,0.2,UPI
102232,2025-11-14,CUST3385,Customer 675,South,Karnataka,Electronics,Monitor,1970.21,231.39,8,0.1,Net Banking
102233,2025-10-16,CUST1670,Customer 2453,West,Delhi,Furniture,Chair,35160.34,11365.78,9,0.1,Card
102234,2025-07-07,CUST2676,Customer 2548,East,Gujarat,Electronics,Mobile,1351.08,116.74,5,0.0,Cash
102235,2024-03-20,CUST2566,Customer 2687,East,Tamil Nadu,Electronics,Monitor,30856.59,8790.85,9,0.05,Net Banking
102236,2025-04-10,CUST2392,Customer 2628,South,Karnataka,Office Supplies,Folder,14747.93,3261.69,3,0.05,Net Banking
102237,2025-05-24,CUST4724,Customer 1904,North,Gujarat,Electronics,Monitor,49076.27,10966.99,1,0.2,Card
102238,2025-11-07,CUST7594,Customer 2443,North,Tamil Nadu,Electronics,Mobile,31217.97,3907.14,4,0.15,Cash
102239,2024-12-18,CUST1341,Customer 2232,East,Maharashtra,Office Supplies,Paper,45790.85,10300.02,5,0.1,UPI
102240,2025-08-03,CUST9516,Customer 2490,West,Karnataka,Furniture,Desk,32062.82,5194.41,3,0.1,Net Banking
102241,2025-02-01,CUST5478,Customer 1521,West,Karnataka,Electronics,Laptop,16912.19,2071.07,8,0.15,UPI
102242,2024-05-27,CUST2132,Customer 1225,North,Maharashtra,Furniture,Sofa,22485.89,7423.49,7,0.0,Cash
102243,2025-06-08,CUST3633,Customer 2623,West,Tamil Nadu,Electronics,Laptop,14377.47,3632.89,10,0.15,Cash
102244,2025-05-25,CUST9708,Customer 1156,South,Maharashtra,Furniture,Desk,43054.22,6877.45,1,0.05,Card
102245,2024-08-05,CUST2310,Customer 1862,South,Tamil Nadu,Furniture,Table,15423.34,4427.02,5,0.0,UPI
102246,2024-12-16,CUST9758,Customer 1385,East,Kerala,Office Supplies,Paper,12706.73,2790.34,6,0.15,Cash
102247,2025-01-28,CUST1244,Customer 665,East,Maharashtra,Office Supplies,Notebook,9118.8,1910.72,7,0.15,Cash
102248,2024-09-01,CUST6536,Customer 2768,East,Tamil Nadu,Furniture,Chair,49839.09,6595.62,3,0.05,Card
102249,2024-11-25,CUST1755,Customer 1145,North,Maharashtra,Electronics,Laptop,32181.78,6898.08,4,0.05,Net Banking
102250,2025-12-07,CUST8952,Customer 1211,South,Delhi,Furniture,Table,31053.21,6195.36,2,0.0,Card
102251,2024-11-05,CUST2953,Customer 1472,South,Delhi,Electronics,Laptop,4807.14,979.33,3,0.15,Card
102252,2025-09-10,CUST6815,Customer 136,South,Karnataka,Furniture,Desk,10890.84,2036.35,3,0.0,Card
102253,2025-05-27,CUST1124,Customer 758,South,Karnataka,Office Supplies,Pen,2735.31,713.0,6,0.2,Net Banking
102254,2024-04-18,CUST4697,Customer 2005,West,Karnataka,Electronics,Laptop,29034.48,3764.16,10,0.05,UPI
102255,2025-10-23,CUST2629,Customer 1544,South,Maharashtra,Electronics,Laptop,1573.1,353.9,7,0.2,Cash
102256,2025-12-17,CUST6064,Customer 11,West,Delhi,Furniture,Sofa,24865.36,6211.11,6,0.2,Card
102257,2024-10-19,CUST3239,Customer 960,North,Kerala,Electronics,Laptop,39799.13,10398.65,4,0.1,Net Banking
102258,2024-10-18,CUST5015,Customer 1819,North,Gujarat,Furniture,Chair,16909.13,3112.88,5,0.1,UPI
102259,2024-12-27,CUST2315,Customer 2745,West,Kerala,Office Supplies,Paper,10192.68,2434.12,2,0.2,Net Banking
102260,2024-12-14,CUST2096,Customer 513,North,Delhi,Furniture,Desk,3391.46,849.17,7,0.05,Card
102261,2025-12-18,CUST2215,Customer 2955,North,Maharashtra,Office Supplies,Notebook,32576.15,6688.17,7,0.15,Card
102262,2025-11-22,CUST1393,Customer 1583,West,Gujarat,Electronics,Laptop,6136.92,1390.24,8,0.15,Net Banking
102263,2024-09-08,CUST9833,Customer 1458,South,Karnataka,Electronics,Monitor,7206.42,1853.26,2,0.05,Card
102264,2025-10-24,CUST2372,Customer 341,East,Maharashtra,Furniture,Sofa,25875.12,3029.48,8,0.15,Cash
102265,2024-02-11,CUST5024,Customer 2334,South,Maharashtra,Electronics,Laptop,1931.44,376.55,6,0.05,UPI
102266,2024-09-22,CUST7227,Customer 1557,South,Maharashtra,Electronics,Mobile,22149.01,5046.66,9,0.2,Net Banking
102267,2024-04-15,CUST7762,Customer 1403,North,Tamil Nadu,Office Supplies,Paper,24798.99,2590.51,8,0.2,Card
102268,2024-02-12,CUST7354,Customer 1447,South,Gujarat,Office Supplies,Pen,5165.26,1266.37,1,0.1,Net Banking
102269,2024-07-07,CUST2042,Customer 592,West,Maharashtra,Furniture,Sofa,21838.59,6722.05,6,0.05,Cash
102270,2024-08-13,CUST7426,Customer 1287,West,Delhi,Furniture,Sofa,48130.69,9844.29,6,0.05,Net Banking
102271,2025-06-25,CUST3698,Customer 1142,East,Gujarat,Furniture,Sofa,22343.7,5003.73,3,0.1,Cash
102272,2024-11-10,CUST3123,Customer 2325,West,Tamil Nadu,Electronics,Laptop,20636.4,3250.72,7,0.05,Net Banking
102273,2024-04-22,CUST8328,Customer 1712,West,Maharashtra,Office Supplies,Paper,7578.23,2378.95,3,0.0,Card
102274,2025-12-20,CUST5217,Customer 2806,East,Maharashtra,Office Supplies,Paper,1578.35,339.76,4,0.15,UPI
102275,2024-11-04,CUST3414,Customer 803,East,Kerala,Electronics,Laptop,22135.77,6824.0,3,0.1,Net Banking
102276,2024-10-20,CUST3243,Customer 1531,North,Delhi,Office Supplies,Notebook,45580.04,11519.02,8,0.15,Cash
102277,2025-04-14,CUST3194,Customer 384,East,Kerala,Office Supplies,Notebook,1699.25,421.29,9,0.05,Card
